EmployeeID,Name,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
760,Rahul Walls,45,No,Travel_Rarely,168.8976378,Human Resources,24,4,Medical,1,1049,2,Male,20.62539664,3,1,Human Resources,2,Single,2177,3575,1,Y,No,16,3,1,160,0,6,3,3,6,3,6,4
761,Rianna Mooney,53,No,Travel_Frequently,418.1102362,Sales,2,3,Marketing,1,1050,3,Female,51.05867421,2,3,Sales Executive,2,Married,7525,8850,2,Y,No,12,3,1,160,1,30,2,3,15,7,0,12
762,Ross Mckee,36,Yes,Travel_Rarely,228.323622,Research & Development,15,3,Other,1,1052,1,Male,27.88236312,3,2,Laboratory Technician,3,Divorced,4834,4832.85,7,Y,No,14,3,2,160,1,9,3,2,1,0,1,0
763,Arun Connelly,26,Yes,Travel_Frequently,244.0700787,Research & Development,2,3,Life Sciences,1,1053,1,Male,29.80528472,3,1,Research Scientist,1,Married,2042,5166.15,6,Y,Yes,14,3,2,160,1,6,2,3,3,2,0,2
764,Ariyah Mclaughlin,34,No,Travel_Rarely,234.96,Sales,10,4,Life Sciences,1,1055,3,Female,28.69278255,3,1,Sales Representative,3,Married,2220,4973.32,1,Y,Yes,19,3,4,160,1,1,2,3,1,1,0,0
765,Yaseen Haynes,28,No,Travel_Rarely,223.8595276,Sales,10,1,Medical,1,1056,4,Male,27.33721802,3,1,Sales Representative,2,Married,1052,4738.36,1,Y,No,22,4,2,160,0,1,5,3,1,0,2,0
766,Merlin Fountain,38,No,Travel_Frequently,231.4729134,Research & Development,3,4,Other,1,1060,3,Male,28.26694744,3,1,Research Scientist,3,Married,2821,4899.51,3,Y,No,16,3,1,160,1,8,2,3,2,2,7,2
767,Neriah Morales,50,No,Travel_Rarely,411.023622,Research & Development,2,4,Medical,1,1061,2,Male,50.19327295,3,5,Research Director,3,Married,19237,8700,2,Y,Yes,11,3,4,160,1,29,2,2,8,1,0,7
768,Humera Chambers,37,No,Travel_Rarely,307.4579528,Research & Development,3,3,Other,1,1062,4,Female,37.54606819,3,2,Healthcare Representative,2,Single,4107,6507.86,3,Y,No,15,3,1,160,0,8,3,2,4,3,7,1
769,Jarvis Wilkes,40,No,Travel_Rarely,349.6062992,Sales,26,3,Marketing,1,1066,3,Male,42.69312871,3,2,Sales Executive,1,Married,8396,7400,1,Y,No,14,3,2,160,1,8,3,2,7,7,1,5
770,Annalise Drew,26,No,Travel_Frequently,214.151811,Research & Development,1,1,Medical,1,1068,1,Female,26.15173369,2,1,Research Scientist,3,Divorced,2007,4532.88,1,Y,No,13,3,3,160,2,5,5,3,5,3,2,3
771,Giorgio Herbert,46,No,Travel_Rarely,420.4724409,Research & Development,1,4,Medical,1,1069,4,Male,51.34714129,3,5,Research Director,4,Divorced,19627,8900,9,Y,No,17,3,4,160,2,23,0,3,2,2,7,2
772,Sharna Potter,54,No,Travel_Rarely,411.023622,Sales,2,4,Life Sciences,1,1070,3,Female,50.19327295,2,3,Sales Executive,3,Married,10686,8700,6,Y,No,11,3,2,160,1,13,4,3,9,4,0,0
773,Jett Crosby,56,No,Travel_Frequently,250.3686614,Research & Development,9,3,Medical,1,1071,1,Female,30.57445335,3,1,Research Scientist,3,Married,2942,5299.47,2,Y,No,19,3,2,160,1,18,4,3,5,4,7,3
774,Breanna Bonilla,36,No,Travel_Rarely,462.9656693,Research & Development,12,5,Medical,1,1073,4,Female,56.53631801,2,3,Manufacturing Director,4,Single,8858,9799.44,0,Y,No,11,3,2,160,0,15,2,2,14,8,6,8
775,Cayden Lucas,55,No,Non-Travel,465.1181102,Research & Development,2,1,Medical,1,1074,3,Male,56.79916921,2,4,Manager,1,Single,16756,9845,7,Y,No,15,3,2,160,0,31,3,4,9,7,0,2
776,Abdullahi Trujillo,43,No,Travel_Rarely,366.1417323,Sales,25,3,Medical,1,1076,3,Male,44.71239832,2,3,Sales Executive,4,Divorced,10798,7750,5,Y,No,13,3,3,160,1,18,5,3,1,0,0,0
777,Tonicha Butt,20,Yes,Travel_Frequently,264.5612598,Sales,9,3,Marketing,1,1077,4,Female,32.3076213,3,1,Sales Representative,4,Single,2323,5599.88,1,Y,Yes,14,3,2,160,0,2,3,3,2,2,1,2
778,Reese Vaughn,21,Yes,Travel_Rarely,192.1067717,Research & Development,10,3,Life Sciences,1,1079,3,Female,23.45964345,2,1,Laboratory Technician,1,Single,1416,4066.26,1,Y,No,13,3,1,160,0,1,6,2,1,0,1,0
779,Amber Bridges,46,No,Travel_Rarely,288.1601575,Research & Development,8,4,Life Sciences,1,1080,4,Female,35.18946518,2,2,Research Scientist,1,Divorced,4615,6099.39,8,Y,Yes,23,4,1,160,3,19,2,3,16,13,2,7
780,Jacque Braun,51,Yes,Travel_Rarely,275.5629921,Research & Development,4,4,Life Sciences,1,1081,1,Male,33.65112791,3,1,Research Scientist,3,Married,2461,5832.75,9,Y,Yes,12,3,3,160,3,18,2,4,10,0,1,7
781,Peyton Ray,28,Yes,Non-Travel,326.9447244,Research & Development,24,2,Technical Degree,1,1082,2,Male,39.92574857,2,3,Healthcare Representative,1,Single,8722,6920.33,1,Y,No,12,3,1,160,0,10,2,2,10,7,1,9
782,Findlay Black,26,No,Travel_Rarely,204.703937,Research & Development,1,2,Medical,1,1083,1,Male,24.99798073,2,1,Laboratory Technician,1,Married,3955,4332.9,1,Y,No,16,3,1,160,2,6,2,3,5,3,0,3
783,Krishan Montoya,30,No,Travel_Rarely,383.0489764,Research & Development,20,3,Other,1,1084,3,Male,46.77707264,3,2,Manufacturing Director,1,Married,9957,8107.87,0,Y,No,15,3,3,160,1,7,1,2,6,2,0,2
784,Mahek Levy,41,No,Travel_Rarely,237.7714961,Research & Development,7,2,Technical Degree,1,1085,2,Female,29.03611608,4,1,Research Scientist,3,Married,3376,5032.83,1,Y,No,13,3,3,160,0,10,3,3,10,6,1,8
785,Sylvia Gale,38,No,Travel_Rarely,329.1099213,Research & Development,17,1,Life Sciences,1,1088,3,Female,40.1901575,2,3,Healthcare Representative,3,Married,8823,6966.16,0,Y,No,18,3,1,160,1,20,4,2,19,9,11,9
786,Md Millington,40,No,Travel_Rarely,387.5702362,Research & Development,20,4,Technical Degree,1,1092,1,Male,47.32919864,3,3,Healthcare Representative,4,Married,10322,8203.57,4,Y,No,20,4,4,160,1,14,6,3,11,10,1,1
787,Amal Arellano,27,No,Non-Travel,212.5771654,Research & Development,8,5,Life Sciences,1,1094,1,Male,25.95944153,1,1,Laboratory Technician,3,Married,4621,4499.55,1,Y,No,19,3,4,160,3,3,4,3,3,2,1,2
788,Saeed O'Connor,55,No,Travel_Frequently,446.4311811,Research & Development,2,1,Life Sciences,1,1096,4,Male,54.51716379,3,3,Manufacturing Director,2,Married,10976,9449.46,3,Y,No,18,3,2,160,1,23,4,3,3,2,1,2
789,Ashlee Lester,28,No,Travel_Rarely,248.7940157,Research & Development,10,3,Other,1,1097,3,Female,30.3821612,3,2,Research Scientist,3,Single,3660,5266.14,3,Y,No,13,3,4,160,0,10,4,4,8,7,3,7
790,Jevan Guzman,44,Yes,Travel_Rarely,193.7007874,Human Resources,1,2,Medical,1,1098,2,Male,23.65430104,2,3,Human Resources,1,Married,10482,4100,9,Y,No,14,3,4,160,1,24,1,3,20,6,1,6
791,Ayyan Kearns,33,No,Travel_Rarely,324.7795276,Research & Development,5,3,Life Sciences,1,1099,4,Male,39.66133964,2,3,Healthcare Representative,4,Divorced,7119,6874.5,4,Y,No,15,3,3,160,1,9,2,3,3,2,4,2
792,Willis Shaffer,35,Yes,Travel_Rarely,377.9527559,Sales,4,3,Technical Degree,1,1100,4,Male,46.15473374,3,3,Sales Executive,1,Single,9582,8000,0,Y,Yes,22,4,1,160,0,9,2,3,8,7,3,7
793,Karam Suarez,33,Yes,Travel_Frequently,277.1376378,Research & Development,29,4,Medical,1,1101,1,Female,33.84342007,2,2,Research Scientist,3,Single,4508,5866.08,1,Y,No,22,4,2,160,0,14,4,3,13,7,2,8
794,Mehdi Mcdonald,28,No,Travel_Rarely,204.703937,Research & Development,15,2,Life Sciences,1,1102,1,Male,24.99798073,3,1,Laboratory Technician,3,Divorced,2207,4332.9,1,Y,No,16,3,4,160,1,4,5,2,4,2,0,2
795,Zayd Dickerson,34,No,Travel_Frequently,305.2927559,Research & Development,3,1,Life Sciences,1,1103,1,Male,37.28165926,3,2,Healthcare Representative,4,Single,7756,6462.03,0,Y,No,17,3,3,160,0,7,1,2,6,2,0,4
796,Luci Mccray,37,No,Travel_Rarely,330.7086614,Sales,10,4,Life Sciences,1,1105,4,Female,40.38539203,2,2,Sales Executive,4,Divorced,6694,7000,2,Y,Yes,14,3,3,160,3,8,5,3,1,0,5,0
797,Cillian Wagner,25,Yes,Travel_Rarely,229.8982677,Research & Development,4,1,Technical Degree,1,1106,4,Male,28.07465528,3,1,Laboratory Technician,4,Married,3691,4866.18,1,Y,Yes,15,3,2,160,1,7,3,4,7,7,0,6
798,Samuel Foley,26,Yes,Travel_Rarely,188.9574803,Research & Development,21,3,Medical,1,1107,1,Male,23.07505914,3,1,Laboratory Technician,3,Divorced,2377,3999.6,1,Y,No,20,4,3,160,1,1,0,2,1,1,2,0
799,Ayub Dunlap,33,Yes,Travel_Rarely,225.1743307,Research & Development,25,3,Medical,1,1108,1,Male,27.4977788,2,1,Research Scientist,2,Single,2313,4766.19,4,Y,Yes,20,4,2,160,0,5,0,3,2,2,13,2
800,Jibril Simon,42,No,Travel_Rarely,405.3543307,Research & Development,2,2,Medical,1,1109,4,Male,49.50095194,3,4,Manager,1,Married,17665,8580,0,Y,No,17,3,4,160,1,23,3,3,22,6,0,7
801,Todd Allison,28,Yes,Travel_Frequently,196.8307087,Research & Development,1,3,Medical,1,1111,1,Male,24.03651993,2,1,Laboratory Technician,2,Divorced,2596,4166.25,1,Y,No,15,3,1,160,2,1,2,3,1,0,0,0
802,Atlas Kearney,50,Yes,Travel_Frequently,340.1574803,Sales,1,4,Other,1,1113,4,Male,41.53926037,3,2,Sales Executive,3,Single,4728,7200,3,Y,Yes,14,3,4,160,0,5,4,3,0,0,0,0
803,Menaal Rawlings,33,No,Travel_Frequently,328.3464567,Sales,7,3,Life Sciences,1,1114,4,Female,40.09692494,3,2,Sales Executive,2,Married,4302,6950,0,Y,No,17,3,3,160,1,4,3,3,3,2,0,2
804,Tate Gill,34,No,Non-Travel,199.98,Research & Development,3,4,Life Sciences,1,1115,3,Male,24.42110425,2,1,Research Scientist,4,Married,2979,4232.91,3,Y,No,17,3,4,160,3,6,2,3,0,0,2,0
805,Fredrick Forster,48,No,Non-Travel,426.1417323,Research & Development,1,4,Medical,1,1116,1,Male,52.0394623,4,4,Manager,4,Single,16885,9020,2,Y,No,22,4,3,160,0,27,3,2,5,4,4,1
806,Daphne Holding,45,No,Non-Travel,380.3149606,Sales,9,4,Life Sciences,1,1117,2,Female,46.44320083,2,2,Sales Executive,3,Married,5593,8050,1,Y,No,13,3,4,160,1,15,2,3,15,10,4,12
807,Kiri Humphreys,52,No,Travel_Rarely,391.9006299,Research & Development,7,4,Life Sciences,1,1118,2,Male,47.8580165,3,3,Healthcare Representative,2,Single,10445,8295.23,7,Y,No,19,3,4,160,0,18,4,3,8,6,2,0
808,Kaleb Mccormick,38,No,Travel_Rarely,377.9527559,Sales,10,4,Marketing,1,1119,3,Male,46.15473374,2,3,Sales Executive,3,Divorced,8740,8000,0,Y,Yes,14,3,2,160,2,9,2,3,8,7,1,7
809,Hebe Bassett,29,No,Travel_Rarely,251.9433071,Research & Development,28,4,Life Sciences,1,1120,3,Female,30.76674551,3,1,Research Scientist,4,Divorced,2514,5332.8,4,Y,No,22,4,1,160,1,11,1,3,7,5,1,7
810,Aleesha Cowan,28,No,Travel_Rarely,435.408189,Research & Development,3,3,Medical,1,1121,4,Female,53.17106098,3,3,Manufacturing Director,2,Divorced,7655,9216.14,0,Y,No,17,3,2,160,3,10,3,2,9,7,4,7
811,Billy-Joe Proctor,46,No,Travel_Rarely,454.7244094,Sales,3,1,Marketing,1,1124,1,Male,55.52991404,3,4,Manager,3,Married,17465,9625,3,Y,No,12,3,4,160,1,23,3,3,12,9,0,9
812,Amrit Mayo,38,No,Travel_Rarely,335.4330709,Sales,2,2,Marketing,1,1125,4,Male,40.9623262,3,3,Sales Executive,2,Single,7351,7100,7,Y,No,16,3,3,160,0,10,2,3,1,0,0,0
813,Ameera Donnelly,43,No,Travel_Frequently,501.5461417,Research & Development,27,3,Life Sciences,1,1126,3,Female,61.24767784,3,3,Manufacturing Director,1,Married,10820,10616.06,8,Y,No,11,3,3,160,1,18,1,3,8,7,11,1
814,Issa Connelly,39,Yes,Travel_Frequently,391.9006299,Research & Development,2,3,Life Sciences,1,1127,1,Male,47.8580165,3,4,Healthcare Representative,4,Divorced,12169,8295.23,7,Y,No,11,3,4,160,3,21,4,3,18,7,4,5
815,Dominick Cohen,40,No,Travel_Rarely,392.1259843,Research & Development,14,3,Medical,1,1128,3,Male,47.88553626,2,5,Research Director,3,Single,19626,8300,1,Y,No,14,3,1,160,0,21,2,4,20,7,2,9
816,Nicole Yates,21,No,Travel_Rarely,212.5771654,Research & Development,1,1,Technical Degree,1,1131,4,Female,25.95944153,2,1,Research Scientist,2,Single,2070,4499.55,1,Y,Yes,11,3,3,160,0,2,6,4,2,2,0,2
817,Juliet Wong,39,No,Non-Travel,237.7714961,Research & Development,9,3,Life Sciences,1,1132,3,Male,29.03611608,3,2,Laboratory Technician,2,Single,6782,5032.83,9,Y,No,15,3,3,160,0,9,2,2,5,4,0,3
818,Fionn Colley,36,No,Non-Travel,465.7214173,Research & Development,18,4,Life Sciences,1,1133,1,Male,56.87284371,3,2,Manufacturing Director,4,Single,7779,9857.77,2,Y,No,20,4,1,160,0,18,0,3,11,9,2,9
819,Jak Lancaster,31,No,Travel_Frequently,253.4607874,Sales,20,3,Life Sciences,1,1135,3,Male,30.95205677,4,1,Sales Representative,4,Married,2791,5364.92,0,Y,No,12,3,1,160,1,3,4,3,2,2,0,2
820,Tyrese Stephenson,28,No,Travel_Rarely,201.5546457,Research & Development,2,1,Life Sciences,1,1136,1,Male,24.61339641,2,1,Research Scientist,2,Married,3201,4266.24,0,Y,No,17,3,1,160,0,6,2,1,5,3,0,4
821,Eathan Lindsey,35,No,Travel_Frequently,323.6220472,Sales,11,2,Marketing,1,1137,4,Male,39.51999077,3,2,Sales Executive,4,Divorced,4968,6850,1,Y,No,11,3,4,160,1,5,3,3,5,2,2,2
822,Reese Porter,49,No,Travel_Rarely,444.0944882,Sales,8,4,Technical Degree,1,1138,4,Male,54.23181215,2,4,Sales Executive,2,Married,13120,9400,6,Y,No,17,3,2,160,1,22,3,3,9,8,0,3
823,Aydin Mccullough,34,No,Travel_Frequently,383.0489764,Research & Development,2,2,Life Sciences,1,1140,4,Male,46.77707264,3,2,Manufacturing Director,3,Single,4033,8107.87,2,Y,No,11,3,4,160,0,5,3,2,3,2,1,2
824,Aneeka Edge,29,No,Travel_Frequently,225.1743307,Research & Development,10,3,Life Sciences,1,1143,4,Female,27.4977788,3,1,Research Scientist,2,Divorced,3291,4766.19,0,Y,No,14,3,4,160,2,8,2,2,7,5,0,1
825,Kealan Velazquez,42,No,Travel_Rarely,234.6222047,Research & Development,29,3,Medical,1,1148,2,Male,28.65153176,1,2,Laboratory Technician,4,Single,4272,4966.17,4,Y,No,19,3,1,160,0,16,3,3,1,0,1,0
826,Kasim Holding,29,No,Travel_Rarely,435.408189,Research & Development,8,1,Medical,1,1150,2,Male,53.17106098,2,2,Manufacturing Director,4,Married,5056,9216.14,1,Y,Yes,15,3,3,160,1,10,2,2,10,7,5,2
827,Khalid Fernandez,38,No,Travel_Rarely,170.0787402,Human Resources,1,3,Human Resources,1,1152,3,Male,20.76963019,4,1,Human Resources,3,Married,2844,3600,1,Y,No,13,3,4,160,1,7,2,4,7,6,0,0
828,Esme Anderson,28,No,Travel_Frequently,215.7264567,Research & Development,6,3,Life Sciences,1,1154,3,Male,26.34402585,2,1,Research Scientist,3,Divorced,2703,4566.21,1,Y,Yes,14,3,4,160,1,3,2,3,3,1,0,2
829,Jeremy Gould,18,Yes,Non-Travel,174.7856693,Research & Development,8,1,Medical,1,1156,3,Male,21.3444297,3,1,Laboratory Technician,3,Single,1904,3699.63,1,Y,No,12,3,4,160,0,0,0,3,0,0,0,0
830,Jaime Shah,33,Yes,Travel_Rarely,340.1574803,Sales,9,4,Marketing,1,1157,1,Female,41.53926037,3,2,Sales Executive,1,Single,8224,7200,0,Y,Yes,17,3,1,160,0,6,3,3,5,2,0,3
831,Jeff Robbins,41,No,Travel_Rarely,217.3011024,Research & Development,12,4,Life Sciences,1,1158,2,Male,26.53631801,3,1,Laboratory Technician,4,Married,4766,4599.54,3,Y,Yes,11,3,1,160,1,6,4,3,1,0,2,0
832,Kristian Craig,31,Yes,Travel_Frequently,220.4503937,Research & Development,15,3,Medical,1,1160,3,Male,26.92090233,3,1,Laboratory Technician,3,Married,2610,4666.2,1,Y,No,12,3,3,160,1,2,5,2,2,2,1,2
833,Pearl Zhang,37,No,Travel_Rarely,335.6055118,Research & Development,25,2,Medical,1,1161,3,Female,40.9833843,2,2,Healthcare Representative,4,Divorced,5731,7103.65,7,Y,No,13,3,3,160,2,9,2,3,6,2,2,3
834,Laith Lacey,27,No,Travel_Rarely,203.1292913,Research & Development,6,3,Life Sciences,1,1162,4,Male,24.80568857,2,1,Research Scientist,3,Married,2539,4299.57,1,Y,No,13,3,3,160,1,4,0,3,4,2,1,2
835,Annaliese Esquivel,34,No,Travel_Rarely,335.4330709,Sales,9,1,Life Sciences,1,1163,2,Female,40.9623262,3,2,Sales Executive,3,Married,5714,7100,1,Y,No,20,4,1,160,0,6,3,2,6,5,1,3
836,Drew Wallace,35,No,Travel_Rarely,161.8110236,Human Resources,8,4,Technical Degree,1,1164,3,Male,19.75999538,3,1,Human Resources,3,Single,4323,3425,1,Y,No,17,3,2,160,0,6,2,1,5,4,3,4
837,Aamna Mackenzie,29,Yes,Travel_Rarely,380.3149606,Sales,23,1,Life Sciences,1,1165,4,Female,46.44320083,2,3,Sales Executive,1,Married,7336,8050,1,Y,No,13,3,1,160,1,11,3,1,11,8,2,10
838,Aisha Anthony,40,No,Travel_Frequently,422.8346457,Research & Development,9,4,Medical,1,1166,2,Female,51.63560838,3,3,Research Director,3,Single,13499,8950,9,Y,No,17,3,3,160,0,20,3,2,18,7,13,13
839,Ollie Robles,42,Yes,Travel_Frequently,401.5748031,Sales,12,3,Life Sciences,1,1167,3,Male,49.0394046,3,4,Sales Executive,1,Single,13758,8500,0,Y,Yes,12,3,2,160,0,22,2,2,21,9,1,14
840,Humza Braun,42,No,Travel_Rarely,385.0393701,Sales,4,4,Marketing,1,1171,2,Male,47.020135,3,2,Sales Executive,1,Single,5155,8150,7,Y,No,13,3,4,160,0,9,3,4,6,4,1,5
841,Everett Peralta,35,No,Travel_Rarely,239.3461417,Research & Development,1,4,Medical,1,1172,4,Male,29.22840824,2,1,Laboratory Technician,3,Married,2258,5066.16,6,Y,No,12,3,2,160,1,10,2,3,8,0,1,7
842,Emmanuel Johnston,24,No,Travel_Rarely,236.1968504,Research & Development,24,3,Medical,1,1173,4,Male,28.84382392,3,1,Laboratory Technician,2,Single,3597,4999.5,8,Y,No,22,4,4,160,0,6,2,3,4,3,0,2
843,Autumn Trujillo,28,Yes,Travel_Rarely,192.1067717,Research & Development,12,1,Life Sciences,1,1175,3,Female,23.45964345,3,1,Laboratory Technician,4,Married,2515,4066.26,1,Y,Yes,11,3,4,160,0,1,4,2,1,1,0,0
844,Eugene Ross,26,No,Travel_Rarely,236.1968504,Research & Development,3,4,Medical,1,1177,1,Male,28.84382392,4,1,Laboratory Technician,4,Married,4420,4999.5,1,Y,No,22,4,2,160,1,8,2,3,8,7,1,7
845,Tasha Alfaro,30,No,Travel_Rarely,361.4173228,Sales,10,3,Marketing,1,1179,3,Male,44.13546414,2,2,Sales Executive,3,Married,6578,7650,1,Y,No,18,3,1,160,1,10,3,3,10,3,0,4
846,Isabella-Rose Sherman,40,No,Travel_Frequently,242.4954331,Research & Development,26,2,Medical,1,1180,3,Female,29.61299256,2,2,Research Scientist,4,Married,4422,5132.82,3,Y,Yes,13,3,4,160,1,16,3,1,1,1,6,0
847,Matthew Beck,35,No,Travel_Rarely,443.6754331,Research & Development,2,3,Life Sciences,1,1182,3,Male,54.18063809,2,3,Manufacturing Director,2,Divorced,10274,9391.13,2,Y,No,18,3,2,160,1,15,2,4,7,7,4,4
848,Misha Vang,34,No,Travel_Frequently,368.0834646,Research & Development,1,3,Medical,1,1184,4,Male,44.94951826,2,2,Healthcare Representative,1,Single,5343,7791.1,0,Y,No,20,4,3,160,0,14,3,3,13,9,2,9
849,Kacie Hibbert,35,No,Travel_Frequently,220.4503937,Research & Development,4,4,Other,1,1185,4,Male,26.92090233,2,1,Laboratory Technician,4,Married,2376,4666.2,1,Y,No,13,3,2,160,1,2,2,4,2,2,1,2
850,Deon Ramsay,43,Yes,Travel_Rarely,354.3307087,Sales,9,3,Marketing,1,1188,1,Female,43.27006289,1,2,Sales Executive,3,Single,5346,7500,8,Y,No,13,3,2,160,0,7,2,2,4,3,0,3
851,Finlay Albert,32,No,Non-Travel,207.2088189,Sales,2,1,Life Sciences,1,1190,3,Female,25.30387123,3,1,Sales Representative,1,Divorced,2827,4385.92,1,Y,No,12,3,3,160,3,1,3,3,1,0,4,0
852,Sanaya Hughes,56,No,Travel_Rarely,449.5275591,Research & Development,4,4,Technical Degree,1,1191,4,Female,54.89528645,3,5,Manager,1,Divorced,19943,9515,4,Y,No,13,3,4,160,1,28,2,3,5,2,0,2
853,Lennie Howells,29,No,Travel_Rarely,240.9207874,Research & Development,6,1,Medical,1,1192,2,Female,29.4207004,3,1,Laboratory Technician,4,Married,3131,5099.49,1,Y,No,13,3,1,160,1,10,5,3,10,8,0,8
854,Tommy Randolph,19,No,Travel_Rarely,188.9574803,Research & Development,9,2,Life Sciences,1,1193,3,Male,23.07505914,3,1,Research Scientist,1,Single,2552,3999.6,1,Y,No,25,4,3,160,0,1,4,3,1,1,0,0
855,Vivien Wickens,45,No,Travel_Rarely,228.323622,Research & Development,7,3,Medical,1,1195,1,Female,27.88236312,3,1,Research Scientist,3,Married,4477,4832.85,4,Y,Yes,19,3,3,160,1,7,2,2,3,2,3,2
856,Layla Schwartz,37,No,Travel_Rarely,446.4311811,Research & Development,1,3,Life Sciences,1,1196,4,Female,54.51716379,2,2,Manufacturing Director,4,Married,6474,9449.46,1,Y,No,13,3,2,160,1,14,2,2,14,8,1,11
857,Nevaeh Fulton,20,No,Travel_Rarely,206.2785827,Research & Development,3,3,Life Sciences,1,1198,1,Male,25.19027289,2,1,Laboratory Technician,3,Single,3033,4366.23,1,Y,No,12,3,1,160,0,2,2,2,2,2,0,2
858,Zi Lister,44,Yes,Travel_Rarely,234.6222047,Research & Development,10,4,Life Sciences,1,1200,3,Male,28.65153176,3,1,Research Scientist,3,Single,2936,4966.17,1,Y,Yes,11,3,3,160,0,6,4,3,6,4,4,2
859,Logan Weber,53,No,Travel_Rarely,459.9212598,Research & Development,7,2,Medical,1,1201,4,Female,56.16454163,3,5,Manager,3,Divorced,18606,9735,3,Y,No,18,3,2,160,1,26,6,3,7,7,1,7
860,Denise Le,29,No,Travel_Rarely,209.427874,Research & Development,15,1,Life Sciences,1,1202,2,Female,25.57485721,1,1,Research Scientist,4,Married,2168,4432.89,0,Y,Yes,18,3,1,160,1,6,2,2,5,4,0,3
861,Max Needham,22,Yes,Travel_Frequently,211.0025197,Research & Development,3,4,Life Sciences,1,1203,3,Male,25.76714937,2,1,Research Scientist,4,Married,2853,4466.22,0,Y,Yes,11,3,2,160,1,1,5,3,0,0,15,0
862,Lila Woodley,46,No,Travel_Rarely,472.9133858,Sales,2,3,Marketing,1,1204,3,Female,57.7511106,3,4,Manager,1,Married,17048,10010,8,Y,No,23,4,1,160,0,28,2,3,26,15,0,9
863,Sachin Wheatley,44,No,Non-Travel,193.6814173,Research & Development,17,3,Life Sciences,1,1206,4,Male,23.65193561,1,1,Research Scientist,3,Single,2290,4099.59,2,Y,No,13,3,4,160,0,6,3,3,0,0,1,0
864,Deon Eastwood,33,No,Travel_Rarely,154.7244094,Human Resources,2,3,Human Resources,1,1207,2,Male,18.89459413,3,1,Human Resources,3,Married,3600,3275,1,Y,No,13,3,4,160,1,5,2,3,5,4,0,4
865,Vivek Mcbride,41,Yes,Non-Travel,193.6814173,Research & Development,5,2,Life Sciences,1,1210,1,Male,23.65193561,2,1,Research Scientist,1,Divorced,2107,4099.59,6,Y,No,17,3,1,160,1,5,2,1,1,0,0,0
866,Anika Savage,30,No,Travel_Rarely,363.7795276,Sales,29,4,Life Sciences,1,1211,3,Male,44.42393123,3,2,Sales Executive,1,Divorced,4115,7700,8,Y,No,19,3,3,160,3,8,3,3,4,3,0,3
867,Maksymilian Russell,40,No,Travel_Frequently,333.0708661,Sales,2,4,Medical,1,1212,2,Male,40.67385911,3,2,Sales Executive,2,Married,4327,7050,5,Y,No,12,3,4,160,3,5,2,3,0,0,2,0
868,Ayda Bush,50,No,Travel_Frequently,444.3307087,Research & Development,2,3,Medical,1,1215,4,Female,54.26065886,3,4,Manager,1,Married,17856,9405,2,Y,No,22,4,3,160,1,32,3,3,2,2,3,2
869,Alexander Donald,28,No,Travel_Rarely,223.599685,Research & Development,19,4,Medical,1,1216,4,Male,27.30548664,2,1,Laboratory Technician,1,Married,3196,4732.86,1,Y,No,12,3,3,160,3,6,2,3,6,5,0,3
870,Rocky Davison,46,No,Travel_Rarely,396.8503937,Research & Development,15,2,Life Sciences,1,1217,4,Male,48.46247043,3,5,Research Director,2,Married,19081,8400,5,Y,No,11,3,1,160,1,25,2,3,4,2,1,3
871,Geraint Kent,35,No,Travel_Rarely,399.2125984,Sales,17,4,Life Sciences,1,1218,3,Male,48.75093752,3,2,Sales Executive,1,Married,8966,8450,3,Y,Yes,15,3,4,160,3,15,2,3,7,7,0,7
872,Lorelai Devlin,24,Yes,Travel_Rarely,182.6588976,Research & Development,17,2,Life Sciences,1,1219,4,Female,22.3058905,3,1,Laboratory Technician,2,Married,2210,3866.28,1,Y,No,13,3,1,160,1,1,3,1,1,0,0,0
873,Honey Washington,33,No,Travel_Frequently,387.4015748,Sales,25,3,Medical,1,1220,2,Female,47.30860209,3,2,Sales Executive,3,Married,4539,8200,1,Y,No,12,3,1,160,1,10,3,2,10,7,1,1
874,Finnlay Cope,36,No,Travel_Rarely,234.6222047,Research & Development,6,4,Life Sciences,1,1221,3,Male,28.65153176,1,1,Laboratory Technician,3,Divorced,2741,4966.17,1,Y,No,14,3,3,160,1,7,4,3,7,7,8,7
875,Stevie Hendricks,30,No,Travel_Rarely,255.0925984,Research & Development,7,4,Life Sciences,1,1224,3,Male,31.15132983,3,2,Laboratory Technician,3,Divorced,3491,5399.46,1,Y,No,13,3,1,160,3,10,4,2,10,7,13,9
876,Simon Olson,44,No,Travel_Rarely,261.3911811,Research & Development,29,4,Other,1,1225,4,Male,31.92049847,3,2,Research Scientist,4,Single,4541,5532.78,1,Y,No,25,4,2,160,0,20,3,3,20,11,2,17
